Price,Close,High,Low,Open,Volume
Ticker,EURAUD=X,EURAUD=X,EURAUD=X,EURAUD=X,EURAUD=X
Date,,,,,
2021-03-16,1.539039969444275,1.5468300580978394,1.5349500179290771,1.5390499830245972,0
2021-03-17,1.5364999771118164,1.5447700023651123,1.5363600254058838,1.5363600254058838,0
2021-03-18,1.5336400270462036,1.5346299409866333,1.5271199941635132,1.53371000289917,0
2021-03-19,1.5370500087738037,1.5409899950027466,1.5335999727249146,1.5372099876403809,0
2021-03-22,1.5387099981307983,1.5417900085449219,1.5373200178146362,1.5387400388717651,0
2021-03-23,1.5406500101089478,1.5535999536514282,1.540560007095337,1.540560007095337,0
2021-03-24,1.5568699836730957,1.560479998588562,1.5510300397872925,1.5561800003051758,0
2021-03-25,1.5561000108718872,1.5574899911880493,1.5513999462127686,1.5560400485992432,0
2021-03-26,1.5506800413131714,1.5522860288619995,1.5441800355911255,1.5508899688720703,0
2021-03-29,1.5433399677276611,1.5464930534362793,1.5384999513626099,1.5430999994277954,0
2021-03-30,1.5400999784469604,1.543869972229004,1.5360300540924072,1.5405199527740479,0
2021-03-31,1.5406899452209473,1.5436999797821045,1.5380899906158447,1.5407700538635254,0
2021-04-01,1.5439200401306152,1.5551700592041016,1.5437400341033936,1.5443099737167358,0
2021-04-02,1.545699954032898,1.5481300354003906,1.539989948272705,1.546120047569275,0
2021-04-05,1.5442099571228027,1.5456199645996094,1.5399999618530273,1.5442700386047363,0
2021-04-06,1.5431900024414062,1.5523099899291992,1.5425299406051636,1.5434099435806274,0
2021-04-07,1.5491000413894653,1.5609500408172607,1.5471899509429932,1.548799991607666,0
2021-04-08,1.558899998664856,1.5600899457931519,1.5525000095367432,1.5596599578857422,0
2021-04-09,1.555799961090088,1.5660899877548218,1.555400013923645,1.5562700033187866,0
2021-04-12,1.5603899955749512,1.5650399923324585,1.558899998664856,1.5604000091552734,0
2021-04-13,1.561650037765503,1.567370057106018,1.5609999895095825,1.5618400573730469,0
2021-04-14,1.5631599426269531,1.565500020980835,1.5484999418258667,1.5635099411010742,0
2021-04-15,1.551200032234192,1.5534600019454956,1.5411299467086792,1.5506000518798828,0
2021-04-16,1.544160008430481,1.5495400428771973,1.5435999631881714,1.5441299676895142,0
2021-04-19,1.5515300035476685,1.5513800382614136,1.544800043106079,1.5513099431991577,0
2021-04-20,1.5506099462509155,1.5568499565124512,1.5442800521850586,1.550879955291748,0
2021-04-21,1.558109998703003,1.5607500076293945,1.5500999689102173,1.5582300424575806,0
2021-04-22,1.551900029182434,1.5596200227737427,1.5505499839782715,1.5520000457763672,0
2021-04-23,1.5594500303268433,1.5611799955368042,1.5542000532150269,1.5588899850845337,0
2021-04-26,1.5612599849700928,1.561020016670227,1.5461499691009521,1.5610100030899048,0
2021-04-27,1.5485999584197998,1.5556700229644775,1.5480999946594238,1.549299955368042,0
2021-04-28,1.555899977684021,1.5630500316619873,1.5557700395584106,1.5565600395202637,0
2021-04-29,1.5554900169372559,1.5620399713516235,1.5537199974060059,1.5555499792099,0
2021-04-30,1.5588699579238892,1.5613600015640259,1.5555000305175781,1.5589100122451782,0
2021-05-03,1.557770013809204,1.5608099699020386,1.5534000396728516,1.5578700304031372,0
2021-05-04,1.5537999868392944,1.5639699697494507,1.5534000396728516,1.5542800426483154,0
2021-05-05,1.5574699640274048,1.5578199625015259,1.548200011253357,1.5576399564743042,0
2021-05-06,1.5491000413894653,1.5571800470352173,1.5476000308990479,1.5487899780273438,0
2021-05-07,1.549399971961975,1.5552799701690674,1.5469000339508057,1.5495500564575195,0
2021-05-10,1.548609972000122,1.5504300594329834,1.5419000387191772,1.5486299991607666,0
2021-05-11,1.5483700037002563,1.5543400049209595,1.548050045967102,1.5482499599456787,0
2021-05-12,1.5494120121002197,1.561079978942871,1.5485999584197998,1.5491399765014648,0
2021-05-13,1.5619800090789795,1.568600058555603,1.56017005443573,1.5621800422668457,0
2021-05-14,1.5635499954223633,1.5669000148773193,1.5604900121688843,1.5634499788284302,0
2021-05-17,1.5614999532699585,1.5700299739837646,1.5618000030517578,1.5619699954986572,0
2021-05-18,1.563689947128296,1.5684399604797363,1.5600999593734741,1.5636399984359741,0
2021-05-19,1.569100022315979,1.5792100429534912,1.56850004196167,1.5691900253295898,0
2021-05-20,1.5763599872589111,1.576740026473999,1.5699000358581543,1.5763700008392334,0
2021-05-21,1.5733400583267212,1.5796500444412231,1.5679999589920044,1.5733000040054321,0
2021-05-24,1.5761899948120117,1.5821000337600708,1.5742000341415405,1.576640009880066,0
2021-05-25,1.5757800340652466,1.5813900232315063,1.5742000341415405,1.5753999948501587,0
2021-05-26,1.5801399946212769,1.5804599523544312,1.5719000101089478,1.5801000595092773,0
2021-05-27,1.5752400159835815,1.5768699645996094,1.5716500282287598,1.5745999813079834,0
2021-05-28,1.5747900009155273,1.582509994506836,1.57260000705719,1.574910044670105,0
2021-05-31,1.5809999704360962,1.5820900201797485,1.5743999481201172,1.5811500549316406,0
2021-06-01,1.5797200202941895,1.5812499523162842,1.5744999647140503,1.5797499418258667,0
2021-06-02,1.574910044670105,1.5798799991607666,1.573099970817566,1.5751700401306152,0
2021-06-03,1.5765000581741333,1.5846400260925293,1.5745999813079834,1.5758999586105347,0
2021-06-04,1.5826599597930908,1.584190011024475,1.5710999965667725,1.5829440355300903,0
2021-06-07,1.5715199708938599,1.573240041732788,1.5666999816894531,1.5718799829483032,0
2021-06-08,1.5716099739074707,1.5753799676895142,1.570199966430664,1.5716700553894043,0
2021-06-09,1.5732799768447876,1.5771600008010864,1.5710999965667725,1.5730400085449219,0
2021-06-10,1.5756100416183472,1.5764800310134888,1.5700000524520874,1.5757800340652466,0
2021-06-11,1.570930004119873,1.573140025138855,1.5657999515533447,1.57122004032135,0
2021-06-14,1.5708999633789062,1.5725300312042236,1.5687999725341797,1.5706299543380737,0
2021-06-15,1.5718200206756592,1.5791200399398804,1.570520043373108,1.5716899633407593,0
2021-06-16,1.5774199962615967,1.5776699781417847,1.5708999633789062,1.5775699615478516,0
2021-06-17,1.5750099420547485,1.5788300037384033,1.5687999725341797,1.5751500129699707,0
2021-06-18,1.5764199495315552,1.5848499536514282,1.5751999616622925,1.576490044593811,0
2021-06-21,1.5822499990463257,1.5865299701690674,1.5782599449157715,1.5820000171661377,0
2021-06-22,1.580899953842163,1.5871000289916992,1.5808000564575195,1.5812000036239624,0
2021-06-23,1.5799700021743774,1.5819200277328491,1.5740699768066406,1.5799100399017334,0
2021-06-24,1.5748800039291382,1.5768400430679321,1.5729999542236328,1.5750600099563599,0
2021-06-25,1.5732200145721436,1.574079990386963,1.570430040359497,1.5733699798583984,0
2021-06-28,1.5730609893798828,1.5766899585723877,1.5700000524520874,1.572309970855713,0
2021-06-29,1.5760600566864014,1.5844000577926636,1.5755000114440918,1.5760999917984009,0
2021-06-30,1.5838500261306763,1.5859700441360474,1.5790300369262695,1.583709955215454,0
2021-07-01,1.5812400579452515,1.5878499746322632,1.5800700187683105,1.5816400051116943,0
2021-07-02,1.5866400003433228,1.5875999927520752,1.5793999433517456,1.5864399671554565,0
2021-07-05,1.5764000415802002,1.5785000324249268,1.5746999979019165,1.5771199464797974,0
2021-07-06,1.5731300115585327,1.578029990196228,1.561650037765503,1.5735340118408203,0
2021-07-07,1.577370047569275,1.5796300172805786,1.5703699588775635,1.5778000354766846,0
2021-07-08,1.5758589506149292,1.5976500511169434,1.5756299495697021,1.575950026512146,0
2021-07-09,1.5937199592590332,1.597409963607788,1.584589958190918,1.5935399532318115,0
2021-07-12,1.58502995967865,1.5909899473190308,1.5823999643325806,1.5846999883651733,0
2021-07-13,1.5858999490737915,1.5882899761199951,1.5802299976348877,1.5859099626541138,0
2021-07-14,1.5822999477386475,1.5844299793243408,1.5775599479675293,1.582859992980957,0
2021-07-15,1.5818099975585938,1.5893399715423584,1.5815999507904053,1.5817300081253052,0
2021-07-16,1.5911099910736084,1.594849944114685,1.5871000289916992,1.5909899473190308,0
2021-07-19,1.5984569787979126,1.6121699810028076,1.597100019454956,1.5983999967575073,0
2021-07-20,1.606719970703125,1.6112899780273438,1.6038999557495117,1.6070499420166016,0
2021-07-21,1.6053600311279297,1.6128970384597778,1.6028599739074707,1.6055999994277954,0
2021-07-22,1.603700041770935,1.6054699420928955,1.5950000286102295,1.6039400100708008,0
2021-07-23,1.5950700044631958,1.5996700525283813,1.593500018119812,1.5947500467300415,0
2021-07-26,1.5972000360488892,1.60562002658844,1.5979000329971313,1.598039984703064,0
2021-07-27,1.5984300374984741,1.6073299646377563,1.5981999635696411,1.5985699892044067,0
2021-07-28,1.6043000221252441,1.6099900007247925,1.6027599573135376,1.6045769453048706,0
2021-07-29,1.6057599782943726,1.6100499629974365,1.6022100448608398,1.6055400371551514,0
2021-07-30,1.6076469421386719,1.6164300441741943,1.6058000326156616,1.6077100038528442,0
2021-08-02,1.616070032119751,1.618340015411377,1.6093000173568726,1.6159100532531738,0
2021-08-03,1.6131900548934937,1.6128300428390503,1.603600025177002,1.6128300428390503,0
2021-08-04,1.604580044746399,1.6058100461959839,1.5964000225067139,1.6045900583267212,0
2021-08-05,1.6034200191497803,1.6038099527359009,1.5966099500656128,1.6034200191497803,0
2021-08-06,1.5984100103378296,1.601770043373108,1.5954899787902832,1.5984300374984741,0
2021-08-09,1.6009999513626099,1.6021499633789062,1.5973000526428223,1.6016700267791748,0
2021-08-10,1.6010099649429321,1.603659987449646,1.5932199954986572,1.6010899543762207,0
2021-08-11,1.595829963684082,1.599120020866394,1.5901399850845337,1.5951000452041626,0
2021-08-12,1.5929100513458252,1.5986100435256958,1.5922000408172607,1.5925899744033813,0
2021-08-13,1.598620057106018,1.6012400388717651,1.597599983215332,1.5987900495529175,0
2021-08-16,1.6012619733810425,1.6085200309753418,1.6008000373840332,1.6011500358581543,0
2021-08-17,1.6047999858856201,1.6160399913787842,1.6044000387191772,1.6046799421310425,0
2021-08-18,1.6138399839401245,1.6189299821853638,1.6115000247955322,1.613860011100769,0
2021-08-19,1.6184099912643433,1.6354399919509888,1.616960048675537,1.6183700561523438,0
2021-08-20,1.6339499950408936,1.6433900594711304,1.6324000358581543,1.6337300539016724,0
2021-08-23,1.638100028038025,1.6380900144577026,1.6273000240325928,1.6380499601364136,0
2021-08-24,1.628600001335144,1.630020022392273,1.617400050163269,1.6289000511169434,0
2021-08-25,1.6213500499725342,1.6220099925994873,1.6171000003814697,1.6211299896240234,0
2021-08-26,1.6177599430084229,1.6228200197219849,1.6168999671936035,1.6172469854354858,0
2021-08-27,1.6234999895095825,1.6263500452041626,1.6135799884796143,1.6242899894714355,0
2021-08-30,1.612589955329895,1.6187599897384644,1.6124999523162842,1.6125199794769287,0
2021-08-31,1.6178300380706787,1.6194299459457397,1.611299991607666,1.61735999584198,0
2021-09-01,1.6137499809265137,1.6148730516433716,1.606619954109192,1.6135900020599365,0
2021-09-02,1.6073299646377563,1.6091699600219727,1.6007800102233887,1.6070200204849243,0
2021-09-03,1.6050599813461304,1.6063200235366821,1.59266996383667,1.6052800416946411,0
2021-09-06,1.5964000225067139,1.597749948501587,1.594099998474121,1.5967400074005127,0
2021-09-07,1.5959999561309814,1.6051700115203857,1.5914000272750854,1.5964900255203247,0
2021-09-08,1.6033200025558472,1.6080800294876099,1.6004999876022339,1.603279948234558,0
2021-09-09,1.6055500507354736,1.6077300310134888,1.597749948501587,1.6057900190353394,0
2021-09-10,1.6045700311660767,1.6058299541473389,1.5972000360488892,1.6044299602508545,0
2021-09-13,1.6034799814224243,1.6071200370788574,1.5990999937057495,1.6037499904632568,0
2021-09-14,1.6032600402832031,1.6136599779129028,1.6016000509262085,1.6032600402832031,0
2021-09-15,1.6130199432373047,1.6165800094604492,1.6105999946594238,1.6126999855041504,0
2021-09-16,1.6099400520324707,1.6169699430465698,1.6063100099563599,1.610569953918457,0
2021-09-17,1.613510012626648,1.615049958229065,1.6088000535964966,1.613450050354004,0
2021-09-20,1.6143900156021118,1.621340036392212,1.6131999492645264,1.614259958267212,0
2021-09-21,1.6153299808502197,1.6231600046157837,1.6112300157546997,1.6153600215911865,0
2021-09-22,1.622249960899353,1.6226099729537964,1.6137399673461914,1.6211999654769897,0
2021-09-23,1.6159600019454956,1.619629979133606,1.606600046157837,1.6158299446105957,0
2021-09-24,1.608780026435852,1.617460012435913,1.605299949645996,1.608389973640442,0
2021-09-27,1.6131999492645264,1.6130599975585938,1.6054999828338623,1.6130599975585938,0
2021-09-28,1.6064300537109375,1.616070032119751,1.5999000072479248,1.606529951095581,0
2021-09-29,1.6131999492645264,1.6181700229644775,1.6070200204849243,1.6125999689102173,0
2021-09-30,1.6159700155258179,1.616129994392395,1.5981099605560303,1.616129994392395,0
2021-10-01,1.6010899543762207,1.6102700233459473,1.5945500135421753,1.6011500358581543,0
2021-10-04,1.5953099727630615,1.600849986076355,1.593269944190979,1.595420002937317,0
2021-10-05,1.5935100317001343,1.5989500284194946,1.5891400575637817,1.5936000347137451,0
2021-10-06,1.590999960899353,1.5994199514389038,1.589269995689392,1.5907000303268433,0
2021-10-07,1.5868799686431885,1.5886199474334717,1.5788999795913696,1.5866999626159668,0
2021-10-08,1.5797499418258667,1.5850000381469727,1.5776000022888184,1.579300045967102,0
2021-10-11,1.5853500366210938,1.5854599475860596,1.5693999528884888,1.5854599475860596,0
2021-10-12,1.572219967842102,1.5756100416183472,1.5644099712371826,1.5721700191497803,0
2021-10-13,1.5720399618148804,1.575260043144226,1.5687999725341797,1.572219967842102,0
2021-10-14,1.5704400539398193,1.572059988975525,1.5611000061035156,1.570099949836731,0
2021-10-15,1.563249945640564,1.5659699440002441,1.5611499547958374,1.5631799697875977,0
2021-10-18,1.5617899894714355,1.571660041809082,1.5613000392913818,1.5616600513458252,0
2021-10-19,1.5660400390625,1.566290020942688,1.5544999837875366,1.5657299757003784,0
2021-10-20,1.5556000471115112,1.5578099489212036,1.5492199659347534,1.5556000471115112,0
2021-10-21,1.5500999689102173,1.556570053100586,1.5458999872207642,1.5500799417495728,0
2021-10-22,1.5575799942016602,1.559749960899353,1.5495500564575195,1.5572199821472168,0
2021-10-25,1.55826997756958,1.5592600107192993,1.5485800504684448,1.5582599639892578,0
2021-10-26,1.5495100021362305,1.5492600202560425,1.5418399572372437,1.5491100549697876,0
2021-10-27,1.5435800552368164,1.5482800006866455,1.5393999814987183,1.5433199405670166,0
2021-10-28,1.5466500520706177,1.5498000383377075,1.539720058441162,1.546429991722107,0
2021-10-29,1.551110029220581,1.5524300336837769,1.5370099544525146,1.5505599975585938,0
2021-11-01,1.5370399951934814,1.5438200235366821,1.5358500480651855,1.536929965019226,0
2021-11-02,1.5424100160598755,1.5589200258255005,1.5394999980926514,1.5423799753189087,0
2021-11-03,1.5568000078201294,1.560289978981018,1.5548299551010132,1.55718994140625,0
2021-11-04,1.555150032043457,1.5618699789047241,1.553629994392395,1.5549399852752686,0
2021-11-05,1.5592999458312988,1.566290020942688,1.5581899881362915,1.5594099760055542,0
2021-11-08,1.5640699863433838,1.5647200345993042,1.5587799549102783,1.5642199516296387,0
2021-11-09,1.5628199577331543,1.5728399753570557,1.5598299503326416,1.562690019607544,0
2021-11-10,1.571810007095337,1.5744500160217285,1.564039945602417,1.5716500282287598,0
2021-11-11,1.566059947013855,1.5729999542236328,1.5645999908447266,1.5659500360488892,0
2021-11-12,1.5701099634170532,1.5718799829483032,1.5626200437545776,1.5700900554656982,0
2021-11-15,1.5603100061416626,1.5623600482940674,1.5506000518798828,1.5603300333023071,0
2021-11-16,1.5474200248718262,1.551669955253601,1.5448999404907227,1.5474200248718262,0
2021-11-17,1.55007004737854,1.5572700500488281,1.5484999418258667,1.5499800443649292,0
2021-11-18,1.5570499897003174,1.5647599697113037,1.5528600215911865,1.5569900274276733,0
2021-11-19,1.5622199773788452,1.5628299713134766,1.556149959564209,1.5624200105667114,0
2021-11-22,1.5590699911117554,1.5601400136947632,1.5495400428771973,1.5591299533843994,0
2021-11-23,1.5553200244903564,1.5626499652862549,1.5530999898910522,1.5553200244903564,0
2021-11-24,1.5570100545883179,1.5608400106430054,1.5507800579071045,1.5567699670791626,0
2021-11-25,1.555459976196289,1.5630899667739868,1.5547000169754028,1.555590033531189,0
2021-11-26,1.5621000528335571,1.5897300243377686,1.5618000030517578,1.5618000030517578,0
2021-11-29,1.5807900428771973,1.58378005027771,1.5754400491714478,1.5808900594711304,0
2021-11-30,1.579699993133545,1.5968600511550903,1.5787999629974365,1.580299973487854,0
2021-12-01,1.590190052986145,1.5911999940872192,1.5800299644470215,1.5897400379180908,0
2021-12-02,1.5925300121307373,1.600350022315979,1.591189980506897,1.5926100015640259,0
2021-12-03,1.595080018043518,1.6131999492645264,1.594599962234497,1.595329999923706,0
2021-12-06,1.610640048980713,1.6127899885177612,1.599269986152649,1.6107399463653564,0
2021-12-07,1.600640058517456,1.6025300025939941,1.5788999795913696,1.6006799936294556,0
2021-12-08,1.5820000171661377,1.5858500003814697,1.579509973526001,1.5827200412750244,0
2021-12-09,1.5823500156402588,1.5851999521255493,1.5765000581741333,1.5820000171661377,0
2021-12-10,1.5802700519561768,1.5824899673461914,1.5720000267028809,1.5800700187683105,0
2021-12-13,1.5784000158309937,1.586940050125122,1.5733000040054321,1.5783599615097046,0
2021-12-14,1.582170009613037,1.590499997138977,1.580340027809143,1.5818500518798828,0
2021-12-15,1.5843000411987305,1.5855900049209595,1.5746999979019165,1.5843499898910522,0
2021-12-16,1.5754200220108032,1.5792900323867798,1.5658999681472778,1.575369954109192,0
2021-12-17,1.5791000127792358,1.5838099718093872,1.575569987297058,1.579450011253357,0
2021-12-20,1.5796500444412231,1.589859962463379,1.578160047531128,1.578879952430725,0
2021-12-21,1.586210012435913,1.5882600545883179,1.5778000354766846,1.5855900049209595,0
2021-12-22,1.5790899991989136,1.5829099416732788,1.5693000555038452,1.579110026359558,0
2021-12-23,1.570099949836731,1.5753599405288696,1.561269998550415,1.5699000358581543,0
2021-12-24,1.565209984779358,1.5673799514770508,1.5618799924850464,1.5650999546051025,0
2021-12-27,1.5657800436019897,1.5695600509643555,1.5628000497817993,1.5660300254821777,0
2021-12-28,1.565690040588379,1.5659699440002441,1.5594899654388428,1.5657000541687012,0
2021-12-29,1.5640000104904175,1.5668400526046753,1.559340000152588,1.5641000270843506,0
2021-12-30,1.565019965171814,1.5648399591445923,1.556689977645874,1.5643999576568604,0
2021-12-31,1.5617799758911133,1.567330002784729,1.555899977684021,1.561750054359436,0
2022-01-03,1.5646699666976929,1.5725500583648682,1.5606000423431396,1.5646599531173706,0
2022-01-04,1.570520043373108,1.5718300342559814,1.559399962425232,1.5703200101852417,0
2022-01-05,1.5586600303649902,1.5631799697875977,1.5574500560760498,1.558150053024292,0
2022-01-06,1.566390037536621,1.5819100141525269,1.5658999681472778,1.5658999681472778,0
2022-01-07,1.5769599676132202,1.5851199626922607,1.5736000537872314,1.576799988746643,0
2022-01-10,1.5814100503921509,1.5834499597549438,1.5728000402450562,1.5814100503921509,0
2022-01-11,1.5779999494552612,1.5822399854660034,1.5758999586105347,1.577679991722107,0
2022-01-12,1.5763700008392334,1.5783499479293823,1.569409966468811,1.576490044593811,0
2022-01-13,1.5709500312805176,1.5726499557495117,1.5679999589920044,1.570989966392517,0
2022-01-14,1.5734100341796875,1.5814499855041504,1.572659969329834,1.573099970817566,0
2022-01-17,1.5810400247573853,1.585479974746704,1.579300045967102,1.5811899900436401,0
2022-01-18,1.5822900533676147,1.5870399475097656,1.5765999555587769,1.5821900367736816,0
2022-01-19,1.5761899948120117,1.5786499977111816,1.5671000480651855,1.5758099555969238,0
2022-01-20,1.5714999437332153,1.5719599723815918,1.559399962425232,1.5717899799346924,0
2022-01-21,1.5676000118255615,1.5792399644851685,1.5673999786376953,1.5676300525665283,0
2022-01-24,1.5777599811553955,1.5939699411392212,1.57669997215271,1.5779900550842285,0
2022-01-25,1.5827800035476685,1.586400032043457,1.5758600234985352,1.582610011100769,0
2022-01-26,1.578950047492981,1.5806100368499756,1.5714999437332153,1.5788700580596924,0
2022-01-27,1.5785000324249268,1.588230013847351,1.5743399858474731,1.5784499645233154,0
2022-01-28,1.5840500593185425,1.5975300073623657,1.5825999975204468,1.5840500593185425,0
2022-01-31,1.5938299894332886,1.5947599411010742,1.5812000036239624,1.5942399501800537,0
2022-02-01,1.58856999874115,1.596269965171814,1.5804500579833984,1.5891499519348145,0
2022-02-02,1.5802299976348877,1.5867199897766113,1.5776699781417847,1.58024001121521,0
2022-02-03,1.5868200063705444,1.6001700162887573,1.5830999612808228,1.5867600440979004,0
2022-02-04,1.6009999513626099,1.622230052947998,1.5996999740600586,1.600950002670288,0
2022-02-07,1.6177500486373901,1.6197099685668945,1.6052600145339966,1.6177699565887451,0
2022-02-08,1.605139970779419,1.606719970703125,1.5976999998092651,1.6050000190734863,0
2022-02-09,1.5983500480651855,1.5985100269317627,1.5898000001907349,1.5979000329971313,0
2022-02-10,1.5912200212478638,1.5950499773025513,1.5841000080108643,1.5913300514221191,0
2022-02-11,1.593690037727356,1.600350022315979,1.5862200260162354,1.5932899713516235,0
2022-02-14,1.5905100107192993,1.595870018005371,1.5861599445343018,1.5902899503707886,0
2022-02-15,1.5852099657058716,1.5930800437927246,1.5842000246047974,1.5850000381469727,0
2022-02-16,1.588379979133606,1.5885499715805054,1.5836000442504883,1.58843994140625,0
2022-02-17,1.580899953842163,1.5844899415969849,1.5757999420166016,1.5811699628829956,0
2022-02-18,1.5811100006103516,1.5826400518417358,1.5734200477600098,1.5810199975967407,0
2022-02-21,1.5779399871826172,1.5784000158309937,1.5708099603652954,1.5777499675750732,0
2022-02-22,1.5741100311279297,1.5749499797821045,1.5680299997329712,1.5737799406051636,0
2022-02-23,1.5675599575042725,1.569640040397644,1.5578999519348145,1.5677000284194946,0
2022-02-24,1.5641299486160278,1.5676699876785278,1.5555399656295776,1.5639499425888062,0
2022-02-25,1.5628199577331543,1.5672199726104736,1.551609992980957,1.5628700256347656,0
2022-02-28,1.5556299686431885,1.558109998703003,1.5455299615859985,1.5566500425338745,0
2022-03-01,1.5448399782180786,1.5452899932861328,1.5305800437927246,1.5448800325393677,0
2022-03-02,1.5330499410629272,1.5330599546432495,1.5237900018692017,1.5330599546432495,0
2022-03-03,1.5235600471496582,1.5245100259780884,1.5076099634170532,1.5238699913024902,0
2022-03-04,1.5081000328063965,1.5099400281906128,1.4818099737167358,1.5083500146865845,0
2022-03-07,1.4703199863433838,1.4845000505447388,1.4566500186920166,1.4708000421524048,0
2022-03-08,1.4825400114059448,1.5014599561691284,1.4791300296783447,1.4825799465179443,0
2022-03-09,1.499400019645691,1.5136100053787231,1.4937700033187866,1.4991799592971802,0
2022-03-10,1.5133099555969238,1.5150599479675293,1.4937299489974976,1.5128599405288696,0
2022-03-11,1.4951499700546265,1.5070699453353882,1.4941200017929077,1.4950499534606934,0
2022-03-14,1.4981499910354614,1.5190199613571167,1.4970799684524536,1.4983999729156494,0
2022-03-15,1.520110011100769,1.5325000286102295,1.5197399854660034,1.5202300548553467,0
2022-03-16,1.525339961051941,1.525920033454895,1.5132999420166016,1.5252399444580078,0
2022-03-17,1.5121099948883057,1.5143100023269653,1.5033600330352783,1.5120099782943726,0
2022-03-18,1.5036200284957886,1.5047600269317627,1.4890999794006348,1.5035200119018555,0
2022-03-21,1.490190029144287,1.498520016670227,1.4875999689102173,1.49003005027771,0
2022-03-22,1.4896199703216553,1.4906699657440186,1.4797199964523315,1.4896999597549438,0
2022-03-23,1.4780100584030151,1.480430006980896,1.46628999710083,1.4778399467468262,0
2022-03-24,1.467650055885315,1.4712200164794922,1.4609999656677246,1.4670699834823608,0
2022-03-25,1.4655100107192993,1.4699000120162964,1.4623299837112427,1.4657599925994873,0
2022-03-28,1.460729956626892,1.4696199893951416,1.4536999464035034,1.460729956626892,0
2022-03-29,1.465790033340454,1.4890799522399902,1.464400053024292,1.465790033340454,0
2022-03-30,1.4758800268173218,1.4877400398254395,1.474679946899414,1.4758800268173218,0
2022-03-31,1.4878000020980835,1.4940500259399414,1.476789951324463,1.4878000020980835,0
2022-04-01,1.4778200387954712,1.481410026550293,1.4683799743652344,1.4778200387954712,0
2022-04-04,1.475119948387146,1.4758399724960327,1.455090045928955,1.475119948387146,0
2022-04-05,1.4547899961471558,1.4558500051498413,1.432289958000183,1.4547899961471558,0
2022-04-06,1.4377000331878662,1.449429988861084,1.433899998664856,1.4377000331878662,0
2022-04-07,1.4520100355148315,1.4612799882888794,1.4510799646377563,1.4520100355148315,0
2022-04-08,1.4528199434280396,1.4605300426483154,1.4498399496078491,1.4528199434280396,0
2022-04-11,1.4616700410842896,1.4683599472045898,1.4609400033950806,1.4616700410842896,0
2022-04-12,1.4669500589370728,1.468850016593933,1.4487700462341309,1.4669500589370728,0
2022-04-13,1.4523500204086304,1.464169979095459,1.4495799541473389,1.4523500204086304,0
2022-04-14,1.4621800184249878,1.4665499925613403,1.4510300159454346,1.4621800184249878,0
2022-04-15,1.460569977760315,1.4613300561904907,1.456969976425171,1.460569977760315,0
2022-04-18,1.4626400470733643,1.4679499864578247,1.461400032043457,1.4626400470733643,0
2022-04-19,1.4652999639511108,1.4672800302505493,1.4594500064849854,1.4652999639511108,0
2022-04-20,1.4599000215530396,1.4627900123596191,1.4552099704742432,1.4599000215530396,0
2022-04-21,1.4572299718856812,1.4714499711990356,1.455199956893921,1.4572299718856812,0
2022-04-22,1.4718799591064453,1.4877400398254395,1.4704999923706055,1.4718799591064453,0
2022-04-25,1.4941999912261963,1.5049500465393066,1.49235999584198,1.4941999912261963,0
2022-04-26,1.4925199747085571,1.494089961051941,1.4812099933624268,1.4925199747085571,0
2022-04-27,1.4900200366973877,1.4925700426101685,1.4771000146865845,1.4900200366973877,0
2022-04-28,1.4811700582504272,1.4880900382995605,1.4730199575424194,1.4811700582504272,0
2022-04-29,1.4768999814987183,1.4852999448776245,1.4685900211334229,1.4768999814987183,0
2022-05-02,1.4911099672317505,1.4964100122451782,1.4866000413894653,1.4911099672317505,0
2022-05-03,1.490779995918274,1.4900000095367432,1.473230004310608,1.490779995918274,0
2022-05-04,1.4819999933242798,1.4839400053024292,1.4749000072479248,1.4819999933242798,0
2022-05-05,1.4643900394439697,1.4818400144577026,1.4636000394821167,1.4643900394439697,0
2022-05-06,1.4799000024795532,1.4962600469589233,1.479099988937378,1.4799000024795532,0
2022-05-09,1.4948500394821167,1.5111000537872314,1.4947799444198608,1.4948500394821167,0
2022-05-10,1.5186200141906738,1.5273699760437012,1.5111900568008423,1.5186200141906738,0
2022-05-11,1.518489956855774,1.5191700458526611,1.4985699653625488,1.518489956855774,0
2022-05-12,1.5174100399017334,1.527519941329956,1.5125000476837158,1.5174100399017334,0
2022-05-13,1.510349988937378,1.5118199586868286,1.5006500482559204,1.510349988937378,0
2022-05-16,1.4972100257873535,1.5115000009536743,1.4965399503707886,1.4972100257873535,0
2022-05-17,1.496999979019165,1.5050699710845947,1.489009976387024,1.496999979019165,0
2022-05-18,1.5001699924468994,1.5049500465393066,1.4970999956130981,1.5001699924468994,0
2022-05-19,1.5048400163650513,1.5067700147628784,1.4952199459075928,1.5048400163650513,0
2022-05-20,1.5022399425506592,1.5081100463867188,1.494570016860962,1.5022399425506592,0
2022-05-23,1.4964200258255005,1.503980040550232,1.4888999462127686,1.4964200258255005,0
2022-05-24,1.506719946861267,1.5194599628448486,1.5052000284194946,1.506719946861267,0
2022-05-25,1.5110299587249756,1.5139399766921997,1.5025999546051025,1.5110299587249756,0
2022-05-26,1.5073299407958984,1.5164200067520142,1.5054199695587158,1.5073299407958984,0
2022-05-27,1.5118499994277954,1.5138599872589111,1.4961600303649902,1.5118499994277954,0
2022-05-30,1.4986300468444824,1.500920057296753,1.4958300590515137,1.4986300468444824,0
